"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76"
"1",-0.168445354176563,0.124285600256664,2.26782841046171,-0.721765314883121,-0.872259573490818,0.661516367789892,-0.577030155050797,-0.649695932646047,-0.668251231800304,0.371685749919731,1.71201077602796,0.543885487784216,0.353546606690908,1.34731774075419,0.0553915772790644,1.90831904441511,1.26992278917452,-1.32253910678865,1.51154712969496,-0.326185847421699,1.39711607430007,0.94115973496482,-1.41329400559193,-1.60546364371099,-1.35709891841506,-0.885756586985109,-0.527404127142009,-0.158424950950924,-1.60492524608125,0.135131478232056,-0.752448814112765,-1.08262139622804,-0.266755457292743,0.434806238840682,-0.544196877178074,0.0692771282005829,-0.653807372964272,-0.84034809550473,-0.677199652953836,-0.937456082799327,-0.507084953563762,-1.11561333747359,-2.11616813532077,0.00819743637110926,0.346970049389726,-1.48237172625131,-0.932629818215168,-0.672975127059278,0.715667936552096,-1.08504577666369,-0.418690747225015,-0.61767626570381,-0.908739395267159,0.53863679578268,-0.134250283748547,0.063977983355465,-1.14554811687003,-0.424597420682399,-1.01028050101483,0.0145236234949733,-1.22875546063037,-0.671024829711319,0.840549654002737,-2.10156840288505,-0.276319858933393,-0.00244028611932784,-1.08270341674463,-0.609078158996574,-0.306207527394749,0.426345172091575,-1.41407334345454,-1.25111308470655,0.123487555145633,-1.7583829988122,-0.464207538360519,0.33703291536384
"2",-0.746301912220214,-0.600879699971162,0.201025783762522,-0.454666595927987,0.543339393845814,0.350915269590821,0.438977038437734,-0.641710115229094,0.748444072416125,-0.915916754915967,0.0822866324284333,3.53361601315512,-0.116437758012782,0.43501140455361,-0.673295338199053,0.971234497289277,0.452974675678575,0.0837960342602034,-0.156336610718138,0.311464313896163,-1.05983781145073,1.60447595781648,-0.925748100121179,-1.65423905432481,-0.604811899160655,-0.643909424280326,1.16011404792079,-0.291148152422364,-0.733985375760615,1.67416926415049,0.728521097753609,0.192081085294432,0.75379893522947,0.637309083313786,0.835229762693106,0.0679882064663699,0.340446274488121,-0.650520115070059,-0.0431503274638249,-0.661270715051981,-0.149805843131853,-0.223578534025282,-1.33306719005947,2.44035825406637,0.644648454892386,-1.28216007478855,-0.395632014628325,0.00625207631808328,1.8433340299159,0.222327378044555,-0.331016512141381,-0.730546026202282,-0.748617362607293,0.869054473604806,-0.69502947564542,0.306668716188501,0.918341027052541,-0.321393790846379,0.00331770662523048,0.423655478875192,0.817781723908534,-1.55292859829954,-1.3851804616549,0.729935351836407,-1.73158511559513,-0.687334557084576,-0.943967143717292,-1.66804367675308,-0.132220019992202,0.540700520121364,-0.331716174030917,-1.26729874299234,0.0422676812795004,-0.461016702838471,-1.58522965119043,-0.801839195659809
"3",0.131278759508568,0.299092162619922,1.07006919469627,-0.798891161502134,-0.0039787901929741,-0.501258729103297,-0.867719837663,-1.91455325730534,-0.713133458154516,0.487096592114565,0.815144322070097,-0.51818887726317,0.999596192045354,-0.187901402822223,0.567522325246058,0.262823535048453,0.553951036036173,0.325260844219783,0.30117128459609,-0.883484694486822,0.107370664266911,0.496604193976511,-1.13380259428547,-0.738668228452076,-1.00251715377975,-1.64011305061838,0.652605403895124,-1.34094665698235,-0.00336302563846125,0.235750451117002,-0.806358886540463,-1.50128451875163,-0.142595116450933,-0.765866436404756,1.03744066525473,1.62943564866052,1.9681303450002,1.24880446733529,1.00821087739364,0.554277812498011,0.342718120590596,0.778159474256445,0.836406815411517,2.49790482892704,1.98239068687373,-1.03378390180603,1.2442458444416,0.644987738343467,1.35732729422822,0.500788380776455,0.920204232997004,0.804762972204694,0.572906189414801,2.01917147594375,0.678328279782634,1.67704977177268,-0.292490335158287,1.38708130932668,1.47714938169201,1.89256006133409,1.28151823703374,1.32181017525721,0.896914150020524,0.709864359330103,0.652749138931536,1.13953425389628,1.93653182773225,0.706148622056884,1.72773842905053,1.24665666953872,0.228144683115266,0.00916300006274517,0.883114088460643,-0.414978890099964,0.263771993152571,0.848702255870193
"4",-0.0620177020727413,0.880115075890636,0.0146343833991344,1.76262220202055,1.47399021339753,1.81053890699305,1.94037408509469,0.244400743710351,-2.6863395191779,-1.01042347925798,-0.258824955762626,1.05585765364976,-0.0708380388496359,-0.740658974014981,0.502134256204777,0.563573306660364,-0.361640070910617,-0.522181794421372,-1.17082729599389,0.0522433215021627,-1.99134622955638,0.717328065682383,0.228104049658794,0.0446772444649049,1.2638489119656,-0.842026108554242,1.33045610235832,0.682883076715145,-2.20397992748965,1.48188071044201,1.73207138409951,-0.718094132570056,-0.508627452904567,0.98509407007342,1.42155784712258,0.597244880003899,0.538952619173343,0.409667106848721,-0.312559894677979,-0.0620787884676859,-0.902533921398179,-1.23926182818664,-0.238981366559813,0.536976712354038,-0.313847202988803,-1.28789447196943,0.262738886719136,-1.27730581540968,-1.17031803350598,0.474937882455682,0.418489880296747,0.748181394669499,0.673439892214324,0.484815057544322,-0.233951952856845,2.03641098419401,-0.894018004653199,1.10932194066984,1.2323391552652,1.27929389584736,1.34643999640337,0.281543699345409,0.175594960529443,-1.47551666716651,-0.0100180773947844,0.376927204270586,1.67629079025366,-0.744733054991558,0.777837119902794,1.45855600073725,-0.0292179089381377,-1.14868710784415,0.499957850912757,-0.0523062374454837,-0.184831554586904,-0.0694003087161034
"5",0.11206029804345,-0.165454598394261,0.792475068046305,0.0558610924745831,0.0631797864165104,1.51654370505087,0.786168917206539,-0.723491120927714,-0.569924585827404,0.21965867486425,-0.010101616249989,-1.82676454286751,0.571957809802477,-0.256775523931399,-0.446069455009472,1.17264491127013,0.130276936178867,-0.723845139159657,-0.794084296537565,-0.981324359541488,-0.607786214055136,-1.71368579685124,-0.813032119726566,-0.242465061986312,-0.450878810146442,-1.48642426538649,0.314031693391585,0.816947517759746,-0.922327423905885,1.08013780087954,0.782395115002733,0.0168284333682859,0.846470107901904,0.248605790621729,-0.249482483457242,-0.643559203058524,0.505542506035824,-0.544545607841996,0.767036380678378,-0.186983568338562,1.16164904741536,1.1473870446815,-0.147586152593998,2.51197054900608,0.597941015165431,-0.37359866506051,0.787792406464036,0.559266794641306,1.81108645259952,-1.59573271073618,-0.946274690273326,-0.80026529114052,-1.21205909001317,-0.490245945746394,-0.903343354486171,-0.367414257403575,-0.661716907064482,0.158738936342062,-1.33344776635508,0.843452990945779,-0.549965973524367,-0.289265915404796,0.672941073469346,0.406333042934738,-0.920074486783564,-0.379696783833696,-0.734544547377497,0.0969340348314064,-0.955883536665236,0.204048854512879,0.335320455871185,-1.61865339459012,-0.000227541917118823,0.0519428033072085,-0.449001933218747,-1.15697544773779
"6",-0.0598453784361262,0.535028182714332,1.31722815926829,-0.230410561040249,0.960564285679136,0.208895259582854,0.523669207091714,-1.23249028155074,-1.17372576543858,1.00853651673954,1.07064752720807,1.73475027714002,0.882195275399612,1.53733425564721,0.991138081279038,0.751877853819577,-0.559289715032809,-1.05586843686315,0.251762801576331,0.919486783174678,0.525900702459875,-0.596633946406068,0.268896803307249,-0.687034918010714,-0.0102558436453911,-1.08411722158357,1.76006229722277,-0.274219213904045,0.0326560347820765,1.73049906353349,1.01085840867832,-0.382020402781549,1.83924036419181,0.107406288603984,0.069619704754627,0.702514984210275,0.408673108112084,-0.816886036185718,-0.517259725976899,-1.03727329632165,-0.453745307213763,-0.621118847269705,-0.408977842051786,1.49284421060516,-0.578099770510749,-1.86114897315779,0.144003816771228,-0.388006981944429,-0.156647762897805,-0.247825522771155,-0.682878775663942,-1.11956567936856,-0.284824324626168,0.359603371221949,-0.48646768689717,0.284739708518032,-0.312590678291247,-0.240238691066444,-0.558539671967712,-1.06641311490414,-0.267231724591013,-0.403175614152279,-1.1042642054267,-1.11438489229009,-0.537381986116232,-0.190115251159401,0.090950843369707,-0.60091376297775,0.654346719331982,1.30017725214189,0.156488939070417,-1.48538836234682,0.866726375555866,-0.603479749330776,-0.547237765162529,-0.0104101181906329
"7",0.548704150914246,0.213320289834978,2.67069484976741,0.833608868447914,0.721399723724315,1.46683408238005,-0.121023138829251,-0.716536807081956,-0.429850479038,-0.487398859246584,1.11238749419343,-1.27292969491118,0.32969150392098,0.772158433991261,-0.711510016031186,1.41112830771237,3.11389304593735,-1.87013438960662,1.18980696762825,-0.860936343568562,1.12708861784895,-0.465203439352596,0.471374329071471,-1.89866242177741,-0.606077068607987,-0.657260846105894,0.215416333556186,-0.17267347226911,-1.19924852788566,0.629746102867772,-1.13947773180644,0.0458645380153321,-0.475630671440087,-0.395582377632515,0.0334427966656846,-0.374044174705881,-0.479161221556723,-1.32106992407117,-0.758787679134491,-1.65063455946236,-1.28724794860755,-0.376489321511718,-0.587893494436962,1.68384693823074,0.469380309714884,-1.08524585352758,-1.01259089614167,-0.83800523457785,-0.086801943875114,-1.01451815273427,-1.7157680332243,-1.18305202198375,-1.33790568038233,-0.00838906460024913,-1.23539680929809,-0.778461448918478,-0.550449109353763,-1.49824515287873,-1.89701950378988,-0.333157346467498,0.00897278224589704,-1.0060997440108,-0.158271733082764,-2.13224093985304,-1.20304387041212,-1.35062019110925,-0.880094695254969,0.508805665632684,-0.720140579568027,0.733186187947614,-0.529757053913117,-2.99444247017759,0.278212649294069,-1.0010304798155,-1.08336290256429,-0.85196530951415
"8",-1.36865382478039,-0.738037324380092,-0.785864626497542,-0.420616847552238,-0.0916468204050319,-0.547192388780234,0.427163744858481,-1.54487598982063,-0.995100586303123,-1.09867462287215,0.234645647401374,2.28226874338313,-0.508878660965683,1.20789240305343,-0.496887109995138,1.41425362947176,-1.40907463091417,0.528718790477009,-0.248208448519934,-1.30584956794303,-2.01115044831819,2.47900543916662,-1.1689121106797,-2.07727989064079,0.0314869827734757,-0.445254285134477,0.869022311829127,-1.03587761720261,-0.573860496961331,1.46861765539497,1.0950449602226,0.283165389815339,0.08515502060751,-0.087055759738733,0.572855245206499,0.529303775259152,0.0503275323899952,0.0438328319474175,-0.674972924412264,-0.204291623828402,-0.442752965309031,0.36950208452663,-1.58916357408601,0.627982880624655,0.899901452147729,-1.8043005352966,-0.0665118979503003,-0.576365291245994,0.581442658680311,0.435885415775571,1.01748011855892,0.164302337149017,0.970125061435755,1.902086295313,1.10489933093833,1.40919745290102,-2.32141706535672,0.663218608120751,0.524387266510628,0.345226363051081,0.735565646099758,-0.282160082426821,-1.2139168003097,-0.791097852840107,-1.2507711291572,-0.202882942374353,0.219963964842645,-1.49973435787029,0.0389560354375691,-0.354329704505261,-0.974591307212341,-1.69586906029941,0.00507284272458269,-0.55005053790335,-1.09199562050729,-0.517598452413306
"9",-1.73412106152571,-1.33716027704293,-1.35940592011338,0.192519266479021,0.267227673349618,-0.0230438318897622,0.912929468680753,0.176472102447402,0.550943072182686,-1.86760890001928,-0.0887501738557144,2.61215985315417,-0.667595833768482,0.548442933761073,-1.00530284157763,-0.108616409831086,-0.928518282511251,-1.82282967915032,-0.854159855883012,-0.562598081242216,-2.49857429620687,0.704413072513267,-0.171920371002407,-0.951017728043925,1.36400490533621,-0.321450575795783,1.52372517525647,-0.0094574604075868,-0.466773666553496,1.86684098844961,1.9871580689636,1.23002812665646,2.14985568182798,2.11374145006847,1.4900490114585,0.725036792972167,1.11249772810747,0.663326537590496,0.809596090699063,-0.463693538033077,-0.185842479359438,-0.749173142515723,0.00928946117824181,0.877715882749666,0.281128113186037,0.00488353866434066,0.922417421567088,0.205677001607723,-0.375517513148965,2.04234295448098,1.29896467577412,1.59896633568419,2.075303075991,1.05958598988819,1.62012287706275,2.51622497548434,0.843593130828805,2.06509782519771,2.58183577180599,1.16427909556046,1.52711787223197,-0.152446763819887,2.10385996805224,-1.11732857988169,1.78490183517335,1.55885428288173,1.73794486484791,0.340772786440095,1.89692988312061,1.94795785965909,0.542348365234383,-0.372805242295712,2.05130453796673,0.694273422382988,-0.557007539696623,0.875306822018348
"10",1.55438410465245,1.38382566611419,2.30241278303341,-0.364791518715441,0.396644231825079,0.53953384629905,0.446562117699117,-0.738708080723956,-1.37894182617608,1.95491956148217,-1.14400000980253,-0.643444775717355,1.60774041309897,-0.989419503432071,0.892896894642031,1.42596416043604,0.703359020797723,-1.41138913334343,1.1000353766701,0.566668236585091,0.708760393554854,0.172935166919535,-1.02460843618742,-1.703261169118,-2.20395459258355,-1.62634168081986,-0.0557065904802186,-1.31223902936325,-2.1223903077947,-0.644238290314528,-0.38085851245973,-1.4725321771952,-0.428581434584688,-0.367747722215877,0.231650255887829,1.59977485349166,1.16163562941322,0.0344984532550481,0.711698131477317,0.424663655889981,0.626716046242389,0.370431656987515,0.123428037091563,2.84779873477606,1.34083759520126,0.0115620859078814,0.814548751746749,1.45006426637528,1.96434994368333,-0.834605030303441,-2.20525836030483,-1.20815786501464,-0.915032514150014,1.06083491566569,-1.03470941174363,-0.232303967277208,-0.865009469201562,-0.0485030967136572,-1.3976683266825,-1.40885547533676,-1.30744614590284,-1.16429182805952,-0.24835463925442,0.891429562295114,-1.41599414496486,0.471128589890075,-0.410527098654537,-1.12608423051507,-0.54252740492303,0.280971850832719,0.35910614645909,-2.11961498304217,0.27326674768835,0.318259277313937,-1.13424115633363,0.294897966061055
